-0.341351,-34.561244,-2.533018,0.010000
-0.401700,-33.587613,2.072516,0.010000
-2.934534,-36.007140,2.989670,0.010000
2.085226,-28.370483,-0.131732,0.010000
0.136618,-30.104167,-1.111004,0.010000
-8.591122,-34.892626,-0.917579,0.010000
5.739801,-31.539315,-2.145207,0.010000
2.445301,-25.446274,0.066298,0.010000
-1.110035,-29.521260,0.045096,0.010000
-4.331241,-23.491108,0.272511,0.010000
5.380454,-28.851329,0.981559,0.010000
3.496508,-21.136443,0.628774,0.010000
2.006876,-20.260263,1.313569,0.010000
-4.369765,-38.354601,1.279666,0.010000
0.951492,-28.071968,2.852094,0.010000
3.590783,-37.690750,2.314307,0.010000
7.200458,-28.801252,-1.765405,0.010000
-3.669891,-25.222384,-0.905553,0.010000
-0.051379,-29.750129,1.780993,0.010000
2.922591,-29.012768,-2.201101,0.010000
1.294911,-30.374972,1.655063,0.010000
2.389964,-37.424842,0.483346,0.010000
-1.300966,-23.530581,1.936960,0.010000
-1.104609,-24.944964,1.177357,0.010000
3.653972,-22.456911,-2.823639,0.010000
7.020658,-27.412167,2.914024,0.010000
-6.126313,-31.257537,2.430095,0.010000
-3.339486,-20.206958,2.878709,0.010000
-1.978728,-27.947442,2.788549,0.010000
-9.252795,-28.575583,-1.228847,0.010000
1.800427,-31.348374,-2.663465,0.010000
7.379825,-33.101938,-0.469349,0.010000
6.855727,-28.476679,0.161529,0.010000
4.238004,-32.973007,-0.989762,0.010000
-4.507177,-30.798823,0.538205,0.010000
-0.028790,-29.229594,2.368178,0.010000
2.171977,-29.688622,0.871181,0.010000
1.386761,-25.981044,1.405881,0.010000
1.162689,-27.501503,-2.220423,0.010000
-3.207059,-34.747983,-1.178141,0.010000
4.415603,-36.552768,-0.049991,0.010000
-4.847481,-24.807204,-1.284228,0.010000
-1.641324,-29.324921,2.415269,0.010000
-7.481737,-26.030072,-1.160743,0.010000
0.207705,-32.682026,-2.364397,0.010000
-0.910465,-22.095207,-0.979089,0.010000
-1.235149,-36.734480,1.611336,0.010000
0.372280,-27.488138,1.532798,0.010000
0.994422,-30.963243,0.149581,0.010000
-8.270045,-32.149588,-0.846327,0.010000
-1.261740,-34.810559,1.360101,0.010000
3.748229,-22.608891,0.028350,0.010000
-5.668757,-25.549293,2.897504,0.010000
-5.507950,-29.276784,1.513814,0.010000
1.828935,-31.052934,0.811635,0.010000
2.510728,-28.723802,2.903738,0.010000
-0.310546,-29.981334,0.474380,0.010000
-1.449367,-28.896115,0.795594,0.010000
0.519806,-30.046033,-2.469306,0.010000
0.304262,-27.526466,-0.506169,0.010000
-2.639512,-24.708331,-1.683129,0.010000
-0.436839,-20.983045,2.027506,0.010000
-0.389548,-39.559756,1.714101,0.010000
0.606493,-30.492992,-2.520613,0.010000
8.500923,-30.639516,-0.668746,0.010000
1.971895,-31.523138,2.778327,0.010000
7.865652,-26.972785,0.694559,0.010000
0.048392,-29.905486,2.361269,0.010000
-1.805997,-29.146214,2.442008,0.010000
-0.702540,-31.898346,1.752273,0.010000
-2.781878,-39.099377,-3.110343,0.010000
0.191611,-34.556742,-1.988211,0.010000
-0.735215,-30.218111,1.499231,0.010000
-1.034139,-29.724252,2.098926,0.010000
-0.411982,-31.521992,-1.235032,0.010000
6.305517,-25.462014,-2.252112,0.010000
-2.307014,-27.562584,-0.576796,0.010000
-0.435833,-23.904288,2.217650,0.010000
-7.162151,-23.525096,1.379227,0.010000
-0.268212,-22.801933,2.537286,0.010000
0.018264,-37.707402,-0.195376,0.010000
1.514032,-31.572465,1.324677,0.010000
3.563494,-35.288275,-1.419950,0.010000
4.446422,-32.234848,1.465356,0.010000
-2.099602,-30.215783,1.457251,0.010000
-0.008210,-27.012657,0.219511,0.010000
7.611804,-34.669966,-2.103696,0.010000
3.591255,-39.151948,-0.813152,0.010000
4.997196,-28.111278,1.067879,0.010000
-2.027073,-24.391421,1.702047,0.010000
-1.737200,-33.609731,-0.901222,0.010000
-1.028510,-34.651398,-1.295666,0.010000
1.009975,-36.624515,-3.065868,0.010000
-5.465685,-34.611333,-2.812559,0.010000
-4.207386,-22.161520,2.039306,0.010000
-2.045810,-23.372038,-1.768937,0.010000
0.330004,-29.532150,-0.734573,0.010000
0.707804,-29.826836,-0.105037,0.010000
1.686489,-30.287834,2.023656,0.010000
-1.051595,-31.200505,-0.242789,0.010000
